28 sept. 2020 à 11:58:04
RngSeed: 1601287081307
BirthTreshold: 20
GrassEnergy: 5.0
GrassGrowthRate: 50
GridSize: 20
NumInitGrass: 100
NumInitRabbits: 30

"tick", "Number of grass tile", "Number of rabbits"
1555.0, 21.0, 297.0
1556.0, 21.0, 294.0
1557.0, 23.0, 291.0
1558.0, 15.0, 290.0
1559.0, 17.0, 296.0
1560.0, 19.0, 293.0
1560.0, 19.0, 293.0
1561.0, 20.0, 296.0
1562.0, 21.0, 297.0
1563.0, 17.0, 298.0
1564.0, 23.0, 297.0
1565.0, 23.0, 297.0
1565.0, 23.0, 295.0
1566.0, 20.0, 302.0
1567.0, 21.0, 304.0
1568.0, 20.0, 301.0
1569.0, 20.0, 296.0
1570.0, 28.0, 294.0
1570.0, 28.0, 294.0
1571.0, 24.0, 294.0
1572.0, 26.0, 293.0
1573.0, 23.0, 295.0
1574.0, 15.0, 302.0
1575.0, 15.0, 302.0
1575.0, 17.0, 302.0
1576.0, 23.0, 300.0
1577.0, 19.0, 297.0
1578.0, 20.0, 296.0
1579.0, 24.0, 295.0
1580.0, 20.0, 300.0
1580.0, 20.0, 300.0
1581.0, 16.0, 296.0
1582.0, 21.0, 293.0
1583.0, 15.0, 291.0
1584.0, 19.0, 296.0
1585.0, 19.0, 296.0
1585.0, 24.0, 298.0
1586.0, 25.0, 300.0
1587.0, 22.0, 302.0
1588.0, 22.0, 304.0
1589.0, 19.0, 298.0
1590.0, 23.0, 298.0
1590.0, 23.0, 298.0
1591.0, 25.0, 300.0
1592.0, 22.0, 293.0
1593.0, 24.0, 290.0
1594.0, 26.0, 289.0
1595.0, 26.0, 289.0
1595.0, 31.0, 294.0
1596.0, 16.0, 297.0
1597.0, 21.0, 292.0
1598.0, 21.0, 290.0
1599.0, 24.0, 294.0
1600.0, 24.0, 294.0
1600.0, 25.0, 292.0
1601.0, 24.0, 297.0
1602.0, 18.0, 291.0
1603.0, 20.0, 295.0
1604.0, 21.0, 300.0
1605.0, 21.0, 300.0
1605.0, 25.0, 296.0
1606.0, 21.0, 294.0
1607.0, 19.0, 296.0
1608.0, 24.0, 298.0
1609.0, 20.0, 297.0
1610.0, 17.0, 294.0
1610.0, 17.0, 294.0
1611.0, 23.0, 294.0
1612.0, 22.0, 289.0
1613.0, 16.0, 291.0
1614.0, 21.0, 292.0
1615.0, 18.0, 290.0
1615.0, 18.0, 290.0
1616.0, 17.0, 295.0
1617.0, 21.0, 300.0
1618.0, 17.0, 300.0
1619.0, 21.0, 297.0
1620.0, 24.0, 296.0
1620.0, 24.0, 296.0
1621.0, 24.0, 291.0
1622.0, 26.0, 292.0
1623.0, 26.0, 288.0
1624.0, 22.0, 292.0
1625.0, 22.0, 292.0
1625.0, 23.0, 292.0
1626.0, 23.0, 296.0
1627.0, 19.0, 298.0
1628.0, 17.0, 303.0
1629.0, 11.0, 302.0
1630.0, 20.0, 299.0
1630.0, 20.0, 299.0
1631.0, 19.0, 308.0
1632.0, 17.0, 307.0
1633.0, 13.0, 302.0
1634.0, 17.0, 303.0
1635.0, 13.0, 301.0
1635.0, 13.0, 301.0
1636.0, 15.0, 302.0
1637.0, 24.0, 296.0
1638.0, 23.0, 295.0
1639.0, 20.0, 296.0
1640.0, 20.0, 296.0
1640.0, 14.0, 299.0
1641.0, 14.0, 298.0
1642.0, 15.0, 299.0
1643.0, 17.0, 304.0
1644.0, 14.0, 309.0
1645.0, 14.0, 313.0
1645.0, 14.0, 313.0
1646.0, 10.0, 315.0
1647.0, 11.0, 317.0
1648.0, 16.0, 313.0
1649.0, 18.0, 315.0
1650.0, 19.0, 312.0
1650.0, 19.0, 312.0
1651.0, 23.0, 310.0
1652.0, 20.0, 312.0
1653.0, 21.0, 307.0
1654.0, 20.0, 306.0
1655.0, 15.0, 308.0
1655.0, 15.0, 308.0
1656.0, 16.0, 316.0
1657.0, 11.0, 317.0
1658.0, 20.0, 311.0
1659.0, 21.0, 309.0
1660.0, 25.0, 313.0
1660.0, 25.0, 313.0
1661.0, 20.0, 307.0
1662.0, 15.0, 304.0
1663.0, 13.0, 301.0
1664.0, 14.0, 304.0
1665.0, 9.0, 305.0
1665.0, 9.0, 305.0
1666.0, 10.0, 307.0
1667.0, 10.0, 306.0
1668.0, 24.0, 306.0
1669.0, 15.0, 306.0
1670.0, 14.0, 306.0
1670.0, 14.0, 306.0
1671.0, 19.0, 302.0
1672.0, 24.0, 297.0
1673.0, 15.0, 294.0
1674.0, 13.0, 300.0
1675.0, 13.0, 300.0
1675.0, 15.0, 302.0
1676.0, 16.0, 305.0
1677.0, 16.0, 307.0
1678.0, 17.0, 301.0
1679.0, 19.0, 299.0
1680.0, 19.0, 299.0
1680.0, 22.0, 291.0
1681.0, 24.0, 290.0
1682.0, 28.0, 286.0
1683.0, 26.0, 283.0
1684.0, 35.0, 288.0
1685.0, 38.0, 287.0
1685.0, 38.0, 287.0
1686.0, 37.0, 290.0
1687.0, 28.0, 289.0
1688.0, 23.0, 294.0
1689.0, 21.0, 301.0
1690.0, 21.0, 306.0
1690.0, 21.0, 306.0
1691.0, 16.0, 294.0
1692.0, 16.0, 297.0
1693.0, 14.0, 308.0
1694.0, 13.0, 307.0
1695.0, 13.0, 310.0
1695.0, 13.0, 310.0
1696.0, 15.0, 311.0
1697.0, 17.0, 317.0
1698.0, 15.0, 315.0
1699.0, 14.0, 308.0
1700.0, 14.0, 306.0
1700.0, 14.0, 306.0
1701.0, 19.0, 301.0
1702.0, 22.0, 301.0
1703.0, 26.0, 302.0
1704.0, 24.0, 298.0
1705.0, 19.0, 308.0
1705.0, 19.0, 308.0
1706.0, 17.0, 304.0
1707.0, 14.0, 304.0
1708.0, 19.0, 306.0
1709.0, 17.0, 306.0
1710.0, 17.0, 306.0
1710.0, 18.0, 307.0
1711.0, 21.0, 304.0
1712.0, 18.0, 298.0
1713.0, 17.0, 301.0
1714.0, 18.0, 297.0
1715.0, 20.0, 299.0
1715.0, 20.0, 299.0
1716.0, 15.0, 299.0
1717.0, 23.0, 299.0
1718.0, 18.0, 297.0
1719.0, 16.0, 304.0
1720.0, 16.0, 304.0
1720.0, 11.0, 295.0
1721.0, 17.0, 299.0
1722.0, 16.0, 303.0
1723.0, 17.0, 306.0
1724.0, 17.0, 306.0
1725.0, 17.0, 306.0
1725.0, 19.0, 303.0
1726.0, 21.0, 301.0
1727.0, 16.0, 298.0
1728.0, 22.0, 297.0
1729.0, 27.0, 298.0
1730.0, 27.0, 298.0
1730.0, 26.0, 296.0
1731.0, 25.0, 295.0
1732.0, 22.0, 294.0
1733.0, 22.0, 294.0
1734.0, 20.0, 298.0
1735.0, 20.0, 298.0
1735.0, 16.0, 302.0
1736.0, 20.0, 299.0
1737.0, 18.0, 304.0
1738.0, 20.0, 305.0
1739.0, 19.0, 303.0
1740.0, 19.0, 303.0
1740.0, 18.0, 306.0
1741.0, 18.0, 306.0
1742.0, 20.0, 306.0
1743.0, 15.0, 314.0
1744.0, 16.0, 308.0
1745.0, 16.0, 308.0
1745.0, 19.0, 306.0
1746.0, 21.0, 308.0
1747.0, 17.0, 310.0
1748.0, 17.0, 310.0
1749.0, 14.0, 307.0
1750.0, 18.0, 312.0
1750.0, 18.0, 312.0
1751.0, 19.0, 306.0
1752.0, 21.0, 302.0
1753.0, 19.0, 303.0
1754.0, 19.0, 299.0
1755.0, 19.0, 299.0
1755.0, 19.0, 300.0
1756.0, 20.0, 303.0
1757.0, 23.0, 298.0
1758.0, 21.0, 294.0
1759.0, 30.0, 293.0
1760.0, 30.0, 293.0
1760.0, 28.0, 291.0
1761.0, 22.0, 291.0
1762.0, 21.0, 295.0
1763.0, 17.0, 300.0
1764.0, 16.0, 304.0
1765.0, 21.0, 300.0
1765.0, 21.0, 300.0
1766.0, 20.0, 296.0
1767.0, 21.0, 302.0
1768.0, 16.0, 306.0
1769.0, 18.0, 309.0
1770.0, 15.0, 313.0
1770.0, 15.0, 313.0
1771.0, 17.0, 311.0
1772.0, 15.0, 308.0
1773.0, 17.0, 308.0
1774.0, 17.0, 310.0
1775.0, 17.0, 306.0
1775.0, 17.0, 306.0
1776.0, 16.0, 303.0
1777.0, 16.0, 307.0
1778.0, 11.0, 313.0
1779.0, 12.0, 306.0
1780.0, 12.0, 306.0
1780.0, 16.0, 308.0
1781.0, 12.0, 305.0
1782.0, 14.0, 304.0
1783.0, 15.0, 302.0
1784.0, 18.0, 301.0
1785.0, 17.0, 304.0
1785.0, 17.0, 304.0
1786.0, 14.0, 306.0
1787.0, 17.0, 304.0
1788.0, 15.0, 299.0
1789.0, 22.0, 301.0
1790.0, 23.0, 298.0
1790.0, 23.0, 298.0
1791.0, 18.0, 295.0
1792.0, 17.0, 294.0
1793.0, 24.0, 295.0
1794.0, 17.0, 295.0
1795.0, 17.0, 295.0
1795.0, 25.0, 299.0
1796.0, 20.0, 295.0
1797.0, 23.0, 299.0
1798.0, 17.0, 302.0
1799.0, 22.0, 301.0
1800.0, 22.0, 301.0
1800.0, 24.0, 306.0
1801.0, 24.0, 300.0
1802.0, 21.0, 300.0
1803.0, 21.0, 301.0
1804.0, 18.0, 302.0
1805.0, 18.0, 302.0
1805.0, 17.0, 302.0
1806.0, 15.0, 303.0
1807.0, 20.0, 301.0
1808.0, 22.0, 296.0
1809.0, 22.0, 293.0
1810.0, 22.0, 290.0
1810.0, 22.0, 290.0
1811.0, 21.0, 290.0
1812.0, 23.0, 298.0
1813.0, 26.0, 303.0
1814.0, 19.0, 306.0
1815.0, 15.0, 314.0
1815.0, 15.0, 314.0
1816.0, 15.0, 317.0
1817.0, 15.0, 316.0
1818.0, 16.0, 313.0
1819.0, 16.0, 317.0
1820.0, 13.0, 313.0
1820.0, 13.0, 313.0
1821.0, 14.0, 313.0
1822.0, 20.0, 307.0
1823.0, 15.0, 303.0
1824.0, 18.0, 306.0
1825.0, 18.0, 305.0
1825.0, 18.0, 305.0
1826.0, 16.0, 308.0
1827.0, 14.0, 308.0
1828.0, 18.0, 305.0
1829.0, 16.0, 303.0
1830.0, 16.0, 303.0
1830.0, 15.0, 304.0
1831.0, 17.0, 302.0
1832.0, 16.0, 300.0
1833.0, 18.0, 299.0
1834.0, 19.0, 296.0
1835.0, 19.0, 296.0
1835.0, 20.0, 296.0
1836.0, 17.0, 293.0
1837.0, 20.0, 294.0
1838.0, 18.0, 291.0
1839.0, 18.0, 291.0
1840.0, 25.0, 287.0
1840.0, 25.0, 287.0
1841.0, 21.0, 291.0
1842.0, 19.0, 295.0
1843.0, 23.0, 300.0
1844.0, 18.0, 295.0
1845.0, 18.0, 295.0
1845.0, 21.0, 296.0
1846.0, 25.0, 293.0
1847.0, 21.0, 286.0
1848.0, 23.0, 284.0
1849.0, 25.0, 283.0
1850.0, 31.0, 284.0
1850.0, 31.0, 284.0
1851.0, 24.0, 282.0
1852.0, 27.0, 289.0
1853.0, 26.0, 290.0
1854.0, 28.0, 295.0
1855.0, 25.0, 291.0
1855.0, 25.0, 291.0
1856.0, 24.0, 292.0
1857.0, 19.0, 292.0
1858.0, 21.0, 295.0
1859.0, 21.0, 292.0
1860.0, 21.0, 292.0
1860.0, 19.0, 292.0
1861.0, 24.0, 294.0
1862.0, 21.0, 292.0
1863.0, 16.0, 295.0
1864.0, 20.0, 298.0
1865.0, 20.0, 298.0
1865.0, 18.0, 295.0
1866.0, 21.0, 292.0
1867.0, 20.0, 290.0
1868.0, 23.0, 290.0
1869.0, 20.0, 291.0
1870.0, 23.0, 292.0
1870.0, 23.0, 292.0
1871.0, 22.0, 296.0
1872.0, 20.0, 299.0
1873.0, 25.0, 295.0
1874.0, 26.0, 291.0
1875.0, 22.0, 295.0
1875.0, 22.0, 295.0
1876.0, 18.0, 299.0
1877.0, 21.0, 302.0
1878.0, 20.0, 302.0
1879.0, 16.0, 302.0
1880.0, 18.0, 305.0
1880.0, 18.0, 305.0
1881.0, 16.0, 302.0
1882.0, 18.0, 302.0
1883.0, 16.0, 300.0
1884.0, 19.0, 299.0
1885.0, 19.0, 299.0
1885.0, 21.0, 301.0
1886.0, 22.0, 307.0
1887.0, 15.0, 308.0
1888.0, 15.0, 311.0
1889.0, 16.0, 314.0
1890.0, 16.0, 314.0
1890.0, 18.0, 315.0
1891.0, 15.0, 314.0
1892.0, 20.0, 317.0
1893.0, 18.0, 313.0
1894.0, 22.0, 316.0
1895.0, 22.0, 316.0
1895.0, 13.0, 309.0
1896.0, 15.0, 311.0
1897.0, 15.0, 307.0
1898.0, 8.0, 303.0
1899.0, 16.0, 302.0
1900.0, 21.0, 305.0
1900.0, 21.0, 305.0
1901.0, 15.0, 302.0
1902.0, 19.0, 305.0
1903.0, 19.0, 301.0
1904.0, 18.0, 303.0
1905.0, 15.0, 305.0
1905.0, 15.0, 305.0
1906.0, 15.0, 302.0
