"tick", "Number of grass tile", "Number of rabbits"
997.0, 40.0, 223.0
998.0, 35.0, 226.0
999.0, 30.0, 221.0
1000.0, 40.0, 221.0
1001.0, 40.0, 221.0
1002.0, 34.0, 231.0
1003.0, 34.0, 227.0
1004.0, 36.0, 230.0
1005.0, 36.0, 230.0
1006.0, 32.0, 227.0
1007.0, 31.0, 229.0
1008.0, 33.0, 234.0
1009.0, 35.0, 219.0
1010.0, 32.0, 226.0
1011.0, 32.0, 226.0
1012.0, 27.0, 234.0
1013.0, 32.0, 234.0
1014.0, 32.0, 234.0
1015.0, 31.0, 231.0
1016.0, 34.0, 230.0
1017.0, 34.0, 230.0
1018.0, 36.0, 226.0
1019.0, 42.0, 218.0
1020.0, 38.0, 215.0
1021.0, 33.0, 220.0
1022.0, 36.0, 221.0
1023.0, 36.0, 221.0
1024.0, 40.0, 213.0
1025.0, 45.0, 211.0
1026.0, 45.0, 211.0
1027.0, 42.0, 216.0
1028.0, 42.0, 213.0
1029.0, 42.0, 207.0
1030.0, 36.0, 225.0
1031.0, 44.0, 230.0
1032.0, 36.0, 218.0
1033.0, 32.0, 218.0
1034.0, 37.0, 220.0
1035.0, 37.0, 220.0
1036.0, 45.0, 222.0
1037.0, 37.0, 222.0
1038.0, 37.0, 222.0
1039.0, 37.0, 222.0
1040.0, 37.0, 222.0
1041.0, 39.0, 218.0
1042.0, 34.0, 237.0
1043.0, 34.0, 237.0
1044.0, 31.0, 230.0
1045.0, 33.0, 226.0
1046.0, 38.0, 228.0
1047.0, 38.0, 228.0
1048.0, 27.0, 230.0
1049.0, 30.0, 227.0
1050.0, 33.0, 217.0
1051.0, 33.0, 217.0
1052.0, 35.0, 213.0
1053.0, 32.0, 217.0
1054.0, 32.0, 217.0
1055.0, 27.0, 216.0
1056.0, 28.0, 231.0
1057.0, 28.0, 231.0
1058.0, 28.0, 227.0
1059.0, 29.0, 232.0
1060.0, 28.0, 237.0
1061.0, 32.0, 230.0
1062.0, 32.0, 230.0
1063.0, 32.0, 232.0
1064.0, 27.0, 232.0
1065.0, 30.0, 234.0
1066.0, 30.0, 234.0
1067.0, 33.0, 232.0
1068.0, 33.0, 223.0
1069.0, 36.0, 221.0
1070.0, 36.0, 221.0
1071.0, 28.0, 217.0
1072.0, 32.0, 229.0
1073.0, 32.0, 222.0
1074.0, 32.0, 222.0
1075.0, 45.0, 222.0
1076.0, 39.0, 218.0
1077.0, 39.0, 218.0
1078.0, 34.0, 221.0
1079.0, 34.0, 221.0
1080.0, 39.0, 229.0
