"tick", "Number of grass tile", "Number of rabbits"
997.0, 42.0, 234.0
998.0, 46.0, 236.0
999.0, 48.0, 234.0
1000.0, 47.0, 235.0
1001.0, 47.0, 235.0
1002.0, 40.0, 232.0
1003.0, 32.0, 240.0
1004.0, 38.0, 231.0
1005.0, 38.0, 231.0
1006.0, 42.0, 238.0
1007.0, 40.0, 238.0
1008.0, 41.0, 242.0
1009.0, 34.0, 243.0
1010.0, 38.0, 243.0
1011.0, 38.0, 243.0
1012.0, 43.0, 247.0
1013.0, 38.0, 247.0
1014.0, 38.0, 247.0
1015.0, 39.0, 243.0
1016.0, 43.0, 244.0
1017.0, 43.0, 244.0
1018.0, 45.0, 235.0
1019.0, 46.0, 229.0
1020.0, 42.0, 230.0
1021.0, 44.0, 232.0
1022.0, 32.0, 230.0
1023.0, 32.0, 230.0
1024.0, 40.0, 230.0
1025.0, 34.0, 231.0
1026.0, 34.0, 231.0
1027.0, 40.0, 229.0
1028.0, 44.0, 225.0
1029.0, 36.0, 222.0
1030.0, 38.0, 227.0
1031.0, 44.0, 241.0
1032.0, 43.0, 241.0
1033.0, 33.0, 244.0
1034.0, 31.0, 245.0
1035.0, 31.0, 245.0
1036.0, 30.0, 251.0
1037.0, 33.0, 250.0
1038.0, 33.0, 250.0
1039.0, 36.0, 237.0
1040.0, 36.0, 237.0
1041.0, 30.0, 240.0
1042.0, 40.0, 233.0
1043.0, 40.0, 233.0
1044.0, 38.0, 234.0
1045.0, 36.0, 236.0
1046.0, 35.0, 233.0
1047.0, 35.0, 233.0
1048.0, 43.0, 236.0
1049.0, 38.0, 237.0
1050.0, 43.0, 239.0
1051.0, 43.0, 239.0
1052.0, 47.0, 233.0
1053.0, 45.0, 235.0
1054.0, 45.0, 235.0
1055.0, 43.0, 233.0
1056.0, 38.0, 239.0
1057.0, 38.0, 239.0
1058.0, 38.0, 233.0
1059.0, 46.0, 240.0
1060.0, 34.0, 239.0
1061.0, 38.0, 234.0
1062.0, 38.0, 234.0
1063.0, 38.0, 237.0
1064.0, 44.0, 239.0
1065.0, 40.0, 239.0
1066.0, 40.0, 239.0
1067.0, 36.0, 242.0
1068.0, 33.0, 244.0
1069.0, 43.0, 243.0
1070.0, 43.0, 243.0
1071.0, 37.0, 245.0
1072.0, 40.0, 242.0
1073.0, 40.0, 241.0
1074.0, 40.0, 241.0
1075.0, 35.0, 235.0
1076.0, 32.0, 240.0
1077.0, 32.0, 240.0
1078.0, 28.0, 239.0
1079.0, 28.0, 239.0
1080.0, 33.0, 241.0
1081.0, 39.0, 233.0
1082.0, 39.0, 233.0
1083.0, 39.0, 236.0
1084.0, 39.0, 236.0
1085.0, 39.0, 229.0
1086.0, 36.0, 230.0
1087.0, 35.0, 239.0
1088.0, 35.0, 239.0
1089.0, 35.0, 240.0
1090.0, 35.0, 234.0
1091.0, 35.0, 234.0
1092.0, 36.0, 236.0
1093.0, 32.0, 231.0
1094.0, 32.0, 231.0
1095.0, 36.0, 240.0
1096.0, 36.0, 238.0
1097.0, 40.0, 242.0
1098.0, 40.0, 242.0
1099.0, 46.0, 244.0
1100.0, 46.0, 244.0
1101.0, 41.0, 237.0
1102.0, 41.0, 237.0
1103.0, 35.0, 238.0
1104.0, 40.0, 242.0
1105.0, 37.0, 241.0
1106.0, 34.0, 240.0
1107.0, 41.0, 244.0
1108.0, 41.0, 244.0
1109.0, 42.0, 243.0
1110.0, 34.0, 249.0
1111.0, 37.0, 248.0
1112.0, 36.0, 248.0
1113.0, 42.0, 241.0
1114.0, 44.0, 235.0
1115.0, 36.0, 238.0
1116.0, 36.0, 238.0
1117.0, 38.0, 243.0
1118.0, 41.0, 237.0
1119.0, 41.0, 237.0
1120.0, 36.0, 232.0
