"tick", "Number of grass tile", "Number of rabbits"
997.0, 9.0, 369.0
998.0, 10.0, 367.0
999.0, 6.0, 365.0
1000.0, 6.0, 371.0
1001.0, 6.0, 371.0
1002.0, 7.0, 366.0
1003.0, 9.0, 364.0
1004.0, 10.0, 359.0
1005.0, 10.0, 359.0
1006.0, 9.0, 357.0
1007.0, 11.0, 360.0
1008.0, 15.0, 362.0
1009.0, 13.0, 360.0
1010.0, 13.0, 361.0
1011.0, 13.0, 361.0
1012.0, 16.0, 362.0
1013.0, 11.0, 369.0
1014.0, 11.0, 369.0
1015.0, 9.0, 374.0
1016.0, 10.0, 370.0
1017.0, 10.0, 370.0
1018.0, 8.0, 370.0
1019.0, 6.0, 368.0
1020.0, 7.0, 365.0
1021.0, 12.0, 365.0
1022.0, 8.0, 369.0
1023.0, 8.0, 369.0
1024.0, 8.0, 371.0
1025.0, 13.0, 370.0
1026.0, 13.0, 370.0
1027.0, 10.0, 369.0
1028.0, 7.0, 369.0
1029.0, 8.0, 368.0
1030.0, 11.0, 363.0
1031.0, 14.0, 360.0
1032.0, 10.0, 357.0
1033.0, 13.0, 357.0
1034.0, 14.0, 359.0
1035.0, 14.0, 359.0
1036.0, 16.0, 353.0
1037.0, 13.0, 355.0
1038.0, 13.0, 355.0
1039.0, 14.0, 360.0
1040.0, 14.0, 360.0
1041.0, 7.0, 367.0
1042.0, 8.0, 370.0
1043.0, 8.0, 370.0
1044.0, 14.0, 369.0
1045.0, 12.0, 367.0
1046.0, 11.0, 367.0
1047.0, 11.0, 367.0
1048.0, 8.0, 369.0
1049.0, 12.0, 367.0
1050.0, 11.0, 368.0
1051.0, 11.0, 368.0
1052.0, 7.0, 369.0
1053.0, 10.0, 370.0
1054.0, 10.0, 370.0
1055.0, 6.0, 373.0
1056.0, 6.0, 370.0
1057.0, 6.0, 370.0
1058.0, 8.0, 366.0
1059.0, 9.0, 366.0
1060.0, 12.0, 365.0
1061.0, 12.0, 366.0
1062.0, 12.0, 366.0
1063.0, 11.0, 368.0
1064.0, 11.0, 368.0
1065.0, 5.0, 369.0
1066.0, 5.0, 369.0
1067.0, 4.0, 368.0
1068.0, 3.0, 366.0
1069.0, 13.0, 357.0
1070.0, 13.0, 357.0
1071.0, 13.0, 365.0
1072.0, 9.0, 366.0
1073.0, 2.0, 369.0
1074.0, 2.0, 369.0
1075.0, 10.0, 359.0
1076.0, 9.0, 360.0
1077.0, 9.0, 360.0
1078.0, 9.0, 355.0
1079.0, 9.0, 355.0
1080.0, 13.0, 352.0
1081.0, 10.0, 354.0
1082.0, 10.0, 354.0
1083.0, 17.0, 359.0
1084.0, 17.0, 359.0
1085.0, 9.0, 360.0
1086.0, 7.0, 365.0
1087.0, 9.0, 361.0
1088.0, 9.0, 361.0
1089.0, 12.0, 362.0
1090.0, 16.0, 367.0
